wf			M			R			g			P						T_surf		T_eff		Z_atmo
0.010000	0.009400	0.253300	0.146333	245727.04395957948872819543	2506.953009	8.071659	-0.433972
0.010000	0.013300	0.283100	0.165752	315269.39449696912197396159	2582.541429	10.254909	-0.566611
0.010000	0.018800	0.316700	0.187218	402217.95466063870117068291	2658.511577	13.122085	-0.794222
0.010000	0.026300	0.353300	0.210453	508247.15399740636348724365	2733.450770	16.738904	-1.256238
0.010000	0.036300	0.392600	0.235230	634965.42408241564407944679	2806.540881	21.062902	-2.678158
0.010000	0.050200	0.436000	0.263765	798361.31604291766416281462	2883.558855	26.282803	29.058387
0.010000	0.066800	0.477800	0.292261	980181.16173394746147096157	2954.146500	31.092615	2.607735
0.010000	0.088300	0.521400	0.324418	1207745.16630654688924551010	3027.503934	34.900473	1.388586
0.010000	0.115100	0.565900	0.358990	1478869.59363046195358037949	3100.139988	35.651524	0.962602
0.010000	0.145300	0.606400	0.394669	1787444.09010127978399395943	3169.419836	31.932283	0.754979
0.010000	0.188200	0.654200	0.439223	2213783.19933197693899273872	3249.138662	22.210447	0.606979
0.010000	0.246700	0.708300	0.491157	2768262.94832100393250584602	3334.141634	9.907129	0.502021
0.010000	0.325200	0.768200	0.550412	3476497.09411710966378450394	3422.552760	2.110814	0.425084
0.010000	0.428900	0.833200	0.617083	4369714.42713459208607673645	3513.083240	0.136863	0.366881
0.010000	0.564300	0.903100	0.691074	5480431.32012810558080673218	3604.482500	0.001392	0.321607
0.010000	0.739300	0.977200	0.773285	6861919.00244228821247816086	3696.878907	0.000001	0.285285
0.010000	0.963400	1.055200	0.864218	8570618.46061429940164089203	3789.876371	0.000000	0.255480
0.010000	1.247900	1.136800	0.964490	10674838.61415067128837108612	3883.232567	0.000000	0.230543
0.010000	1.606100	1.221400	1.075333	13269406.83934021741151809692	3977.206840	0.000000	0.209264
0.010000	2.054100	1.308900	1.197553	16457175.57702139578759670258	4071.584524	0.000000	0.190866
0.010000	2.610500	1.398700	1.332787	20383891.72379061952233314514	4166.700237	0.000000	0.174716
0.010000	3.297300	1.490600	1.482253	25212183.87271169573068618774	4262.438679	0.000000	0.160407
0.010000	4.140400	1.584400	1.647399	31143202.74597897008061408997	4358.758479	0.000000	0.147623
0.010000	5.170200	1.679700	1.830332	38443755.45413772761821746826	4455.876379	0.000000	0.136097
0.010000	6.422000	1.776300	2.032936	47425656.06522244960069656372	4553.733068	0.000000	0.125647
0.010000	7.937600	1.873900	2.257784	58496621.34356563538312911987	4652.472564	0.000000	0.116112
0.010000	9.765600	1.972500	2.506981	72122010.33608949184417724609	4751.896713	0.000000	0.107391
0.010000	11.962800	2.071800	2.783705	88922646.03477169573307037354	4852.128766	0.000000	0.099375
0.010000	14.595700	2.171600	3.091372	109665123.70120379328727722168	4953.199994	0.000000	0.091983
0.010000	17.741900	2.271900	3.433269	135263747.71922630071640014648	5054.960999	0.000000	0.085156
0.010000	21.458900	2.371600	3.810752	166643029.89917403459548950195	5156.682475	0.000000	0.078882
0.010000	25.689900	2.466500	4.217803	204144816.20603895187377929688	5256.057726	0.000000	0.073226
0.010000	30.505100	2.556400	4.662307	249440907.97358858585357666016	5354.469349	0.000000	0.068041
0.010000	35.997200	2.642000	5.150972	304469782.54922610521316528320	5452.569026	0.000000	0.063244
0.010000	42.265500	2.723700	5.690541	371597639.86222672462463378906	5550.713762	0.000000	0.058780
0.010000	49.416400	2.801600	6.288469	453790814.40697288513183593750	5649.141336	0.000000	0.054610
0.010000	57.563700	2.875900	6.951639	554549460.65922093391418457031	5747.795859	0.000000	0.050713
0.010000	66.828500	2.946700	7.687337	678137471.02533817291259765625	5846.550488	0.000000	0.047070
0.010000	77.339000	3.013800	8.504637	829998674.14318037033081054688	5945.382321	0.000000	0.043662
0.010000	89.231400	3.077400	9.411002	1016336737.34613227844238281250	6043.956782	0.000000	0.040481
0.010000	102.651300	3.137200	10.417563	1245369112.86956071853637695312	6142.249568	0.000000	0.037509
0.010000	117.756200	3.193300	11.534278	1526675335.22167754173278808594	6239.993792	0.000000	0.034737
0.010000	134.718900	3.245500	12.774720	1872701724.85265898704528808594	6337.135662	0.000000	0.032150
0.010000	153.732900	3.294100	14.150746	2297865112.53160285949707031250	6433.369802	0.000000	0.029739
0.010000	175.017800	3.338900	15.680556	2821556819.89953660964965820312	6528.725726	0.000000	0.027491
0.010000	198.826200	3.380100	17.382034	3467105337.67549800872802734375	6623.040460	0.000000	0.025394
0.010000	225.450100	3.417900	19.276039	4263845545.66779518127441406250	6716.181842	0.000000	0.023438
0.010000	255.228000	3.452400	21.388099	5249406576.84516048431396484375	6808.084504	0.000000	0.021613
0.010000	288.549200	3.484000	23.743769	6469417395.69190120697021484375	6898.521978	0.000000	0.019913
0.010000	325.857000	3.512800	26.375839	7983225953.79010868072509765625	6987.397466	0.000000	0.018327
0.010000	367.649700	3.539000	29.319676	9864706978.48157310485839843750	7074.522416	0.000000	0.016850
0.010000	414.477300	3.562900	32.612160	12204640065.50845336914062500000	7159.612925	0.000000	0.015475
0.010000	466.937300	3.584700	36.294349	15116243539.12993431091308593750	7242.384233	0.000000	0.014198
0.010000	525.664800	3.604400	40.413737	18742342800.19334411621093750000	7322.585383	0.000000	0.013012
0.010000	591.324300	3.622200	45.016005	23254111790.42161941528320312500	7399.842204	0.000000	0.011916
0.010000	664.598500	3.637900	50.158428	28870459379.13885498046875000000	7473.913468	0.000000	0.010902
0.100000	0.009400	0.253300	0.146333	2459484.19674858357757329941	2506.953009	8.071659	-0.433972
